trip_distance,cantidad_viajes,time,day_of_week,hour
8464.34,4323,2023-05-28 17:00:00,6,17
8712.33,4367,2023-05-28 18:00:00,6,18
7871.64,4126,2023-05-28 19:00:00,6,19
6555.96,3330,2023-05-28 20:00:00,6,20
6437.02,3224,2023-05-28 21:00:00,6,21
6371.64,3068,2023-05-28 22:00:00,6,22
5762.69,2691,2023-05-28 23:00:00,6,23
4482.09,2182,2023-05-29 00:00:00,0,0
4017.06,1837,2023-05-29 01:00:00,0,1
2471.94,1126,2023-05-29 02:00:00,0,2
1306.32,597,2023-05-29 03:00:00,0,3
803.74,370,2023-05-29 04:00:00,0,4
360.61,174,2023-05-29 05:00:00,0,5
392.91,197,2023-05-29 06:00:00,0,6
865.62,503,2023-05-29 07:00:00,0,7
1334.31,759,2023-05-29 08:00:00,0,8
2237.7,1195,2023-05-29 09:00:00,0,9
3463.56,1836,2023-05-29 10:00:00,0,10
4248.65,2352,2023-05-29 11:00:00,0,11
5599.14,3072,2023-05-29 12:00:00,0,12
6113.21,3340,2023-05-29 13:00:00,0,13
6628.66,3611,2023-05-29 14:00:00,0,14
7143.43,3898,2023-05-29 15:00:00,0,15
7207.98,3834,2023-05-29 16:00:00,0,16
7297.29,3882,2023-05-29 17:00:00,0,17
7709.98,4080,2023-05-29 18:00:00,0,18
7089.2,3853,2023-05-29 19:00:00,0,19
6949.75,3631,2023-05-29 20:00:00,0,20
6681.36,3474,2023-05-29 21:00:00,0,21
5640.33,2884,2023-05-29 22:00:00,0,22
3976.61,1963,2023-05-29 23:00:00,0,23
1965.45,1005,2023-05-30 00:00:00,1,0
881.84,440,2023-05-30 01:00:00,1,1
408.27,197,2023-05-30 02:00:00,1,2
241.52,141,2023-05-30 03:00:00,1,3
177.59,96,2023-05-30 04:00:00,1,4
358.3,195,2023-05-30 05:00:00,1,5
1127.87,645,2023-05-30 06:00:00,1,6
3574.32,1990,2023-05-30 07:00:00,1,7
6439.99,3691,2023-05-30 08:00:00,1,8
7134.39,4179,2023-05-30 09:00:00,1,9
6830.8,4077,2023-05-30 10:00:00,1,10
6673.16,4066,2023-05-30 11:00:00,1,11
7017.7,4361,2023-05-30 12:00:00,1,12
7374.34,4548,2023-05-30 13:00:00,1,13
7685.74,4730,2023-05-30 14:00:00,1,14
8506.19,5244,2023-05-30 15:00:00,1,15
8520.22,5225,2023-05-30 16:00:00,1,16
9061.58,5515,2023-05-30 17:00:00,1,17
10618.27,6246,2023-05-30 18:00:00,1,18
9893.09,5703,2023-05-30 19:00:00,1,19
8074.0,4537,2023-05-30 20:00:00,1,20
8755.43,4594,2023-05-30 21:00:00,1,21
8246.9,4203,2023-05-30 22:00:00,1,22
5586.22,2834,2023-05-30 23:00:00,1,23
1928.24,907,2023-05-31 00:00:00,2,0
